timestamps,SPEED,T_UUT_EM_InCoolMeas,T_UUT_EM_OutCoolMeas,TORQUE,Qcool,T_UUT_EM_Winding,Ierms_Xion_ACCalc,,,Cp [kJ/kg K],L/min,m3/s,Density kg/m3
s,rpm,°C,°C,Nm,W,°C,A,,,3350,6,0.0001,1070
675.5,3936.555908,25.83135986,30.30184937,80.04797363,1602.446962,104.0081024,366.9382019,,,,,,
676,4065.063965,25.75499916,30.2654705,75.67723083,1616.778453,103.963501,352.3034058,,,,,,
676.5,4184.300781,25.75650024,30.24521065,70.62006378,1608.978244,103.9355011,338.2457886,,,,,,
677,4295.216797,25.71068954,30.2150898,65.69542694,1614.602271,103.9180984,318.8127136,,,,,,
677.5,4388.230957,25.67493057,30.19805908,64.05198669,1621.315414,103.9077988,307.8940125,,,,,,
678,4474.041016,25.6694603,30.14959908,62.10422897,1605.905745,103.9042969,312.4996033,,,,,,
678.5,4551.666016,25.61343002,30.13442993,58.52547073,1620.552417,103.9157028,303.5776062,,,,,,
679,4620.672852,25.52523994,30.09625053,52.48526001,1638.478746,103.9319992,288.8955994,,,,,,
679.5,4667.195801,25.52466011,30.07916069,22.50499916,1632.560733,103.9497986,270.0787964,,,,,,
680,4694.605957,25.49167061,30.0713501,1.124820948,1641.586113,103.9793015,119.6865997,,,,,,
680.5,4644.104004,25.43271065,30.04593086,2.120551109,1653.608786,104.0150986,95.63169861,,,,,,
681,4279.443848,25.39569092,30.03601074,6.889066219,1663.322641,104.0552979,66.59905243,,,,,,
681.5,3890.770996,25.37414932,29.95865059,-9.765310287,1643.314479,104.0795975,18.30253029,,,,,,
682,4706.731934,25.3482399,29.98563004,-4.257314205,1662.272495,104.1054993,21.52272034,,,,,,
682.5,4509.939941,25.29709053,29.91241074,0.970525026,1654.361528,104.1315994,88.28119659,,,,,,
683,4373.262207,25.27199936,29.92642021,23.60961914,1668.377155,104.1486969,51.16149902,,,,,,
683.5,4365.846191,25.23308945,29.87612915,51.89426041,1664.297582,104.1528015,162.6616974,,,,,,
684,4652.398926,25.18378067,29.85244942,60.67576981,1673.484312,104.1540985,324.8068848,,,,,,
684.5,4954.328125,25.1586895,29.83465958,56.76725006,1676.101474,104.155899,348.6375122,,,,,,
685,5234.098145,25.14889908,29.83205986,50.99433899,1678.678982,104.1640015,363.7325134,,,,,,
685.5,5288.457031,25.0696106,29.78955078,70.15609741,1691.86256,104.1750031,382.0107117,,,,,,
686,4326.986816,25.07061958,29.77716064,82.8824234,1687.059643,104.1780014,390.2283936,,,,,,
686.5,3973.300049,25.02301025,29.72304916,60.58306885,1684.728947,104.1576004,292.9068909,,,,,,
687,4106.041992,24.98386002,29.70749092,54.77048111,1693.185498,104.1390991,256.7056885,,,,,,
687.5,4233.812988,24.95138931,29.67144966,50.24491882,1691.905632,104.1371002,238.8562927,,,,,,
688,4351.240234,24.92528915,29.65674019,47.64479828,1695.988623,104.1390991,227.0917969,,,,,,
688.5,4463.111816,24.89328003,29.62503052,44.12237167,1696.095963,104.1523972,228.3973999,,,,,,
689,4567.301758,24.85482979,29.61171913,37.33073044,1705.106985,104.1657028,219.1371002,,,,,,
689.5,4659.538086,24.81988907,29.57068062,26.81607056,1702.921231,104.1884995,204.6808929,,,,,,
690,4734.755859,24.79851913,29.53738022,7.118181229,1698.644756,104.2128983,171.1524963,,,,,,
690.5,4731.630859,24.78545952,29.52972031,0.751875699,1700.580279,104.2360001,111.9157028,,,,,,
691,4433.576172,24.74477959,29.50145912,5.818626881,1705.031779,104.2692032,88.57550049,,,,,,
691.5,4090.354004,24.70293999,29.50374985,-10.72593021,1720.850294,104.2817993,21.89100075,,,,,,
692,4944.77002,24.66962051,29.43201065,-5.934782982,1707.078745,104.2875977,51.92309952,,,,,,
692.5,4682.420898,24.66550064,29.4256897,1.276708007,1706.289767,104.3041992,125.9272003,,,,,,
693,4531.253906,24.59686089,29.37685966,0.136123106,1713.390562,104.3155975,85.08699799,,,,,,
693.5,4508.890137,24.59341049,29.35784912,-1.446989059,1707.813027,104.3124008,80.70213318,,,,,,
694,4544.166992,24.54491997,29.33691025,-1.934438944,1717.688916,104.300499,68.70606232,,,,,,
694.5,4515.166992,24.53424072,29.30550957,2.203248024,1710.261317,104.2881012,75.94896698,,,,,,
695,4181.686035,24.47162056,29.29339981,4.797067165,1728.366773,104.2630005,47.22938156,,,,,,
695.5,3930.166992,24.50020981,29.25494003,-8.81346035,1704.333049,104.2313004,18.24217033,,,,,,
696,4598.020996,24.45089912,29.21445084,7.444578171,1707.495111,104.189003,26.80112076,,,,,,
696.5,4728.810059,24.41086006,29.21633911,28.06826019,1722.523965,104.1492996,151.0610962,,,,,,
697,5064.727051,24.36355972,29.18082047,42.77109146,1726.747113,104.1079025,258.3363953,,,,,,
697.5,5271.34082,24.35840034,29.12372017,69.99041748,1708.128891,104.0720978,373.8276062,,,,,,
698,4518.210938,24.31085014,29.13129044,73.36325073,1727.886823,104.0282974,389.0163879,,,,,,
698.5,4814.146973,24.2750206,29.12295914,65.22757721,1737.743569,103.969902,376.490509,,,,,,
699,5172.208008,24.25769043,29.08826065,60.37506104,1731.517896,103.9163971,398.8854065,,,,,,
699.5,5289.417969,24.27350044,29.05065918,69.60205841,1712.372549,103.8899994,423.5463867,,,,,,
700,4334.978027,24.22747993,29.04965019,89.68399811,1728.506929,103.8556976,390.8411865,,,,,,
700.5,3973.083008,24.20685005,28.98736954,80.92043304,1713.57721,103.8031006,363.447998,,,,,,
701,4118.148926,24.16222954,28.97872925,77.49774933,1726.474321,103.7661972,362.2437134,,,,,,
701.5,4256.203125,24.11713028,28.9480896,73.28977966,1731.657368,103.7480011,361.4677124,,,,,,
702,4364.813965,24.10186958,28.93939018,61.13962173,1734.009259,103.7358017,335.9898987,,,,,,
702.5,4446.609863,24.10988998,28.91173935,36.44763184,1721.222905,103.7378006,274.8569946,,,,,,
703,4473.365234,24.07696915,28.87044907,7.027513027,1718.222877,103.7554016,133.9734039,,,,,,
703.5,4443.467773,24.04828072,28.84981918,0.07391759,1721.111464,103.7817993,61.32506943,,,,,,
704,4296.479004,24.0413208,28.84622002,0.275652587,1722.316124,103.8164978,46.10419083,,,,,,
704.5,4194.895996,23.98343086,28.83462906,6.931880951,1738.911994,103.8492966,24.75131035,,,,,,
705,4151.980957,23.98026085,28.78014946,30.99275017,1720.520073,103.8702011,59.6487999,,,,,,
705.5,4157.430176,23.93787003,28.78145981,63.64688873,1736.184758,103.8892975,182.5256042,,,,,,
706,4233.827148,23.9194603,28.74053955,76.15379333,1728.115859,103.9063034,358.6940918,,,,,,
706.5,4393.079102,23.92116928,28.70858955,72.65075684,1716.050797,103.9196014,366.3853149,,,,,,
707,4600.062012,23.89911079,28.68630981,70.7904129,1715.971489,103.9343033,377.5224915,,,,,,
707.5,4718.958008,23.84818077,28.6579895,67.0341568,1724.07594,103.9560013,381.2355042,,,,,,
708,4803.920898,23.83382988,28.64843941,57.30545044,1725.796785,103.9721985,350.8174133,,,,,,
708.5,4880.790039,23.82659912,28.61026001,53.25986862,1714.703246,104.0024033,323.2832947,,,,,,
709,4951.538086,23.81078911,28.6069603,51.65808105,1719.187562,104.0391006,327.3243103,,,,,,
709.5,5017.971191,23.75857925,28.59354019,50.55501938,1733.091748,104.0754013,334.4706116,,,,,,
710,5077.192871,23.7519207,28.56339073,47.59757996,1724.671433,104.1212997,337.2020874,,,,,,
710.5,5134.311035,23.73163033,28.50322914,44.40382004,1710.379596,104.1671982,329.5375977,,,,,,
711,5188.213867,23.68530083,28.49020004,42.37458038,1722.316124,104.2257004,324.7817993,,,,,,
711.5,5238.424805,23.69238091,28.47835922,41.38888168,1715.533928,104.2907028,330.0386963,,,,,,
712,5286.441895,23.66778946,28.44528008,42.72914886,1712.491511,104.3507004,326.708313,,,,,,
712.5,5326.72998,23.6267395,28.42200089,46.04598999,1718.861443,104.4187012,350.0147095,,,,,,
713,5363.561035,23.61902046,28.40148926,46.86177826,1714.27594,104.4942017,366.0799866,,,,,,
713.5,5399.778809,23.59029961,28.38809013,48.06607056,1719.768015,104.5775986,374.3793945,,,,,,
714,5434.791992,23.60128975,28.36133003,47.19379044,1706.23644,104.6611023,382.9620056,,,,,,
714.5,5458.160156,23.53568077,28.37096977,26.80710983,1733.209343,104.7482986,379.3074036,,,,,,
715,5479.166016,23.53885078,28.34354019,2.038842916,1722.240918,104.8315964,269.3420105,,,,,,
715.5,5447.186035,23.50699043,28.29095078,1.045246959,1714.810585,104.9328003,213.9481049,,,,,,
716,5073.853027,23.50974083,28.30279922,6.541779995,1718.071782,105.0326004,194.4445038,,,,,,
716.5,4321.204102,23.44762993,28.26733017,7.810173988,1727.621551,105.1186981,116.0720978,,,,,,
717,3946.715088,23.42984009,28.24349976,-10.78940964,1725.456308,105.1952972,19.70041084,,,,,,
717.5,4844.449219,23.4151001,28.21429062,-7.890010834,1720.269842,105.270401,37.72615814,,,,,,
718,4587.262207,23.41033936,28.19528008,7.453914166,1715.162001,105.3554001,119.1464996,,,,,,
718.5,4519.771973,23.38143921,28.18288994,33.9642601,1721.080014,105.4280014,107.1684036,,,,,,
719,4730.976074,23.34173965,28.15921021,60.3748703,1726.822319,105.5009995,286.203186,,,,,,
719.5,5067.606934,23.30759048,28.13714981,59.85533142,1731.15554,105.5647964,397.0206909,,,,,,
720,5178.021973,23.30950928,28.13190079,70.69216156,1728.586237,105.6361008,407.7608948,,,,,,
720.5,4221.062012,23.28377914,28.07147026,87.76029968,1716.147881,105.6912994,389.0065002,,,,,,
721,3876.121094,23.27267075,28.07863998,66.49008942,1722.699673,105.716301,313.6488953,,,,,,
721.5,4009.091064,23.25222969,28.06209946,60.22264862,1724.097818,105.7564011,290.1427002,,,,,,
722,4123.367188,23.22991943,28.06234932,51.59309006,1732.184493,105.7972031,255.6396027,,,,,,
722.5,4201.198242,23.24036026,28.03989029,43.61682892,1720.391539,105.8527985,220.4459991,,,,,,
723,4275.444824,23.18408012,27.99798965,41.77357101,1725.545871,105.9037018,186.9806061,,,,,,
723.5,4341.173828,23.1559391,27.96384048,42.12094116,1723.392251,105.960701,202.1331024,,,,,,
724,4410.520996,23.14755058,27.96093941,42.99541092,1725.359224,106.0236969,204.6338959,,,,,,
724.5,4482.01709,23.1510601,27.95388985,44.19715118,1721.574321,106.0815964,227.1473999,,,,,,
725,4558.007813,23.11797905,27.90485001,46.76446152,1715.853894,106.1418991,239.5885925,,,,,,
725.5,4636.533203,23.06332016,27.88882065,45.33660889,1729.70065,106.1996994,267.4848022,,,,,,
726,4722.083008,23.07349014,27.88448906,34.31156921,1724.502562,106.2564011,263.3181152,,,,,,
726.5,4787.399902,23.0482502,27.85886002,10.27884007,1724.363089,106.3090973,214.5415039,,,,,,
727,4771.333008,23.0381794,27.84094048,1.377459049,1721.549708,106.3636017,130.7731934,,,,,,
727.5,4455.544922,23.02437973,27.79748917,6.310218811,1710.921077,106.4181976,108.373497,,,,,,
728,4064.968994,22.97628975,27.80643082,-9.665769577,1731.364066,106.4625015,25.61161995,,,,,,
728.5,4862.706055,22.94729996,27.77420044,-3.002724886,1730.202478,106.5008011,67.06712341,,,,,,
729,4391.229004,22.9244709,27.74032974,3.523308039,1726.244602,106.5386963,110.6722031,,,,,,
729.5,4121.916992,22.90073013,27.72237968,10.83010006,1728.320282,106.5616989,31.16043091,,,,,,
730,4117.041016,22.90975952,27.7258606,10.59315968,1726.33143,106.5752029,75.28362274,,,,,,
730.5,4372.587891,22.88809013,27.71081924,1.21706903,1728.70725,106.5824966,58.8241806,,,,,,
731,4624.062988,22.90221977,27.6715107,-1.354266047,1709.552332,106.5867004,95.8946991,,,,,,
731.5,4508.963867,22.83255005,27.63812065,2.017959118,1722.556782,106.5911026,97.12550354,,,,,,
732,4206.091797,22.83919907,27.63367081,2.562310934,1718.578395,106.5832977,58.40871048,,,,,,
732.5,3927.4021,22.80547905,27.6144104,2.060512066,1723.761443,106.5644989,19.34789085,,,,,,
733,3767.428955,22.79528999,27.6069603,28.07772064,1724.74322,106.5345001,17.17502975,,,,,,
733.5,3805.246094,22.7838707,27.59066963,61.37408066,1722.997078,106.4893036,183.0982056,,,,,,
734,4203.688965,22.74630928,27.53613091,71.91687012,1716.911561,106.4447021,358.3359985,,,,,,
734.5,4624.942871,22.71948051,27.54390907,66.20665741,1729.316417,106.4032974,375.2127075,,,,,,
735,5015.89502,22.71170044,27.50992012,61.68867874,1719.921845,106.3733978,394.2546997,,,,,,
735.5,5130.466797,22.6901207,27.4776001,71.19138336,1716.071991,106.3457031,421.0162048,,,,,,
736,4177.419922,22.69594955,27.4762001,90.90679932,1713.480809,106.3143005,384.248291,,,,,,
736.5,3975.238037,22.6552105,27.44980049,78.68869019,1718.620784,106.2658997,363.0810852,,,,,,
737,4148.797852,22.61544991,27.45513916,75.59214783,1734.786613,106.2300034,359.9429932,,,,,,
737.5,4307.312988,22.62305069,27.42214966,73.48091888,1720.237025,106.2099991,366.1885986,,,,,,
738,4458.166016,22.61031914,27.41150093,71.90033722,1720.983614,106.197403,371.9189148,,,,,,
738.5,4594.508789,22.58477974,27.38968086,70.16171265,1722.316808,106.2024994,378.9349976,,,,,,
739,4722.48291,22.57858086,27.38250923,67.98710632,1721.968126,106.2200012,384.0495911,,,,,,
739.5,4838.783203,22.54262924,27.32254028,65.90856171,1713.359113,106.2490997,389.8492126,,,,,,
740,4945.859863,22.53046036,27.30932999,63.67427826,1712.985818,106.288002,392.1594849,,,,,,
740.5,5044.837891,22.52469063,27.28812027,61.83757019,1707.451355,106.3326035,395.0184937,,,,,,
741,5139.969238,22.53075981,27.2557106,60.3055191,1693.658611,106.3965988,406.7000122,,,,,,
741.5,5231.792969,22.47533989,27.2677002,58.76725006,1717.821552,106.4660034,413.9324036,,,,,,
742,5314.337891,22.44561958,27.25674057,56.70251846,1724.546318,106.5463028,417.0664978,,,,,,
742.5,5391.725098,22.4371891,27.22171021,54.64038086,1715.011589,106.6401978,419.1582031,,,,,,
743,5460.807129,22.41382027,27.21279907,51.64817047,1720.193953,106.743103,418.247406,,,,,,
743.5,5526.779785,22.41818047,27.1871891,51.14450836,1709.451146,106.851799,409.8118896,,,,,,
744,5587.604004,22.40369034,27.17126083,51.67782974,1708.935644,106.9726028,424.1137085,,,,,,
744.5,5645.921875,22.37585068,27.1640892,50.74406052,1716.344099,107.1088028,429.405304,,,,,,
745,5702.935059,22.38632011,27.16049004,50.26966095,1711.301208,107.2494965,435.9289856,,,,,,
745.5,5755.887207,22.34569931,27.1187706,49.13883972,1710.907404,107.4059982,432.3587952,,,,,,
746,5806.924805,22.31241035,27.08593941,48.3675499,1711.071489,107.5599976,437.7065125,,,,,,
746.5,5850.803223,22.30361938,27.07955933,45.80559921,1711.935672,107.7320023,439.5267944,,,,,,
747,5893.125977,22.26791,27.03601074,43.29473114,1709.12571,107.9166031,429.0047913,,,,,,
747.5,5934.345215,22.29018974,27.05385971,42.30334091,1707.5375,108.1019974,432.3682861,,,,,,
748,5968.255859,22.24654961,27.02890015,43.20761108,1714.233551,108.2997971,433.8912048,,,,,,
748.5,5999.314941,22.25194931,27.01062012,43.3067894,1705.745551,108.5063019,443.9092102,,,,,,
749,6030.049805,22.25194931,27.00396919,42.79431915,1703.361527,108.7230988,444.1687012,,,,,,
749.5,6059.73584,22.21552086,26.96047974,42.20069122,1700.83051,108.9422989,440.8505859,,,,,,
750,6083.745117,22.16201973,26.95660019,40.52257919,1718.617366,109.1763,441.1901855,,,,,,
750.5,6104.39209,22.18906021,26.95981026,38.53794861,1710.075354,109.4143982,437.3432922,,,,,,
751,6121.012207,22.16776085,26.92554092,35.69898987,1705.426268,109.6585007,429.1604919,,,,,,
751.5,6126.151855,22.17354965,26.93835068,31.4922905,1707.942928,109.9069977,420.8306885,,,,,,
752,6124.37207,22.15481949,26.88793945,25.92816925,1696.586851,110.1634979,400.7452087,,,,,,
752.5,6114.116211,22.12719917,26.87026978,14.5028801,1700.153657,110.4231033,384.5154114,,,,,,
753,6090.667969,22.09930038,26.87118912,0.853249013,1710.483516,110.6852036,343.8933105,,,,,,
753.5,5993.813965,22.12515068,26.85461044,0.471001595,1695.274852,110.9496994,270.2088013,,,,,,
754,5643.891113,22.0685997,26.83945084,2.957091093,1710.111589,111.2092972,257.297699,,,,,,
754.5,5191.256836,22.09878922,26.83459091,3.514493942,1697.548118,111.4618988,221.4750061,,,,,,
755,4774.216797,22.07761002,26.81882095,2.891601086,1699.487061,111.7082977,171.0892029,,,,,,
755.5,4448.675781,22.06917953,26.80508041,2.140026093,1697.58367,111.9371033,114.1752014,,,,,,
756,4206.097168,22.04949951,26.80051041,1.125254989,1702.999855,112.1575012,62.93384171,,,,,,
756.5,4053.405029,22.02450943,26.76556015,0.446101904,1699.429631,112.3684998,24.53130913,,,,,,
757,3966.618896,22.02376938,26.76398087,15.48200035,1699.128807,112.5684967,17.4490509,,,,,,
757.5,3954.188965,21.98070908,26.7364502,37.51802826,1704.695404,112.7537003,106.6183014,,,,,,
758,4026.076904,21.97397041,26.75208092,50.8865509,1712.71371,112.9217987,207.4788971,,,,,,
758.5,4184.257813,21.97891045,26.74588013,56.66624069,1708.720282,113.0824966,251.0588989,,,,,,
759,4300.966797,21.99258041,26.7258606,48.84632111,1696.644281,113.2404022,285.6170959,,,,,,
759.5,4348.623047,21.94540024,26.69498062,40.5112381,1702.487088,113.3768005,215.2053986,,,,,,
760,4389.689941,21.93615913,26.68236923,37.84975815,1701.27901,113.5130997,201.5540924,,,,,,
760.5,4430.055176,21.93320084,26.66411972,37.83066177,1695.797874,113.6417007,203.2993011,,,,,,
761,4473.566895,21.90335083,26.67410088,35.8371582,1710.075354,113.7641983,217.7449036,,,,,,
761.5,4517.768066,21.87331963,26.65192032,35.69525909,1712.889418,113.868103,207.8726959,,,,,,
762,4539.415039,21.87343979,26.62738037,36.73876953,1704.050002,113.9809036,218.3536072,,,,,,
762.5,4568.153809,21.87722969,26.64075089,40.1653595,1707.484172,114.0728989,223.1504974,,,,,,
763,4611.512207,21.86223984,26.58563042,44.57141876,1693.099353,114.1736984,251.7727966,,,,,,
763.5,4662.453125,21.8359108,26.57662964,46.08153915,1699.310669,114.2510986,276.1297913,,,,,,
764,4722.426758,21.82778931,26.56399918,45.97711182,1697.694428,114.3339996,283.8702087,,,,,,
764.5,4771.733887,21.83754921,26.55315971,45.90784836,1690.310585,114.4110031,292.1571045,,,,,,
765,4817.550781,21.7918396,26.5779705,45.82022858,1715.588623,114.4878006,299.9624023,,,,,,
765.5,4870.294922,21.79207993,26.53436089,46.48263931,1699.87061,114.5590973,310.5361023,,,,,,
766,4923.005859,21.79776001,26.50806046,46.39056015,1688.407195,114.6311035,323.1575928,,,,,,
766.5,4971.876953,21.79656982,26.52371025,46.1286087,1694.443486,114.6973038,327.0982971,,,,,,
767,5019.916016,21.76177979,26.49191093,46.05921936,1695.51551,114.7697983,331.6383057,,,,,,
767.5,5069.586914,21.75497055,26.49511909,46.99208069,1699.106246,114.8365021,338.1524048,,,,,,
768,5113.02002,21.75278091,26.4803791,46.80456161,1694.607571,114.9073029,355.3240051,,,,,,
768.5,5155.773926,21.73026085,26.47101021,45.86931992,1699.321608,114.9747009,349.9002991,,,,,,
769,5190.916992,21.71493912,26.45203018,43.72465897,1698.010292,115.0557022,353.0690918,,,,,,
769.5,5226.024902,21.7114296,26.44158936,43.24645996,1695.525766,115.1268005,346.9094849,,,,,,
770,5260.304199,21.70972061,26.43984985,43.02980042,1695.514827,115.2108002,357.5549011,,,,,,
770.5,5291.005859,21.68921089,26.41571045,42.12564087,1694.213766,115.2912979,353.9370117,,,,,,
771,5313.166992,21.6887207,26.39950943,42.1427002,1688.582219,115.3815002,359.9896851,,,,,,
771.5,5327.471191,21.66629028,26.39736938,40.95547104,1695.855304,115.4654999,363.8967896,,,,,,
772,5339.299805,21.6518898,26.35403061,40.173069,1685.482373,115.5554962,356.2297058,,,,,,
772.5,5355.271973,21.66173935,26.38518906,40.94741058,1693.120547,115.6535034,356.3074951,,,,,,
773,5357.65918,21.6473999,26.34769058,12.37600994,1684.819194,115.7434006,361.3147888,,,,,,
773.5,5383.578125,21.6375103,26.33532906,-1.138774991,1683.933133,115.8448029,217.100296,,,,,,
774,5149.548828,21.62911987,26.31731987,4.844431877,1680.485289,115.9501038,210.0214996,,,,,,
774.5,4471.616211,21.62154961,26.33959961,8.143538475,1691.185024,116.0468979,151.9456024,,,,,,
775,4015.860107,21.58773994,26.30344009,-10.16396999,1690.342719,116.1274033,37.78470993,,,,,,
775.5,4820.96582,21.59194946,26.31122017,-2.708178043,1691.622585,116.213501,69.63503265,,,,,,
776,4378.710938,21.58188057,26.27234077,2.758339882,1681.295461,116.2953033,119.9316025,,,,,,
776.5,4216.041992,21.54944038,26.28023911,29.12204933,1695.754802,116.3756027,51.22378922,,,,,,
777,4406.688965,21.57723999,26.26675034,66.98335266,1680.954983,116.4346008,261.9180908,,,,,,
777.5,4732.955078,21.54770088,26.26244926,64.14157867,1690.001558,116.4962006,386.7680054,,,,,,
778,5047.729004,21.5364399,26.22402954,59.74023819,1680.266508,116.553299,403.6762085,,,,,,
778.5,5127.946777,21.5420208,26.22518921,69.44396973,1678.681717,116.6221008,426.4702148,,,,,,
779,4173.404785,21.53391075,26.23236084,89.75270081,1684.159434,116.6769028,395.1337891,,,,,,
779.5,3885.321045,21.50066948,26.23026085,73.85011292,1695.322026,116.7031021,358.5888062,,,,,,
780,4010.894043,21.51147079,26.20795059,66.70426941,1683.453183,116.7440033,325.7775879,,,,,,
780.5,4117.973145,21.48171997,26.21912003,61.373909,1698.12105,116.7874985,300.1296082,,,,,,
781,4212.959961,21.47299004,26.18704033,58.78414154,1689.751328,116.8394012,284.3294067,,,,,,
781.5,4297.566895,21.46166992,26.17028999,54.44826126,1687.804865,116.8973999,288.1001892,,,,,,
782,4367.279785,21.46710014,26.16580009,50.83543015,1684.248997,116.9614029,264.9660034,,,,,,
782.5,4428.923828,21.43273926,26.13742065,46.67987823,1686.393047,117.0289993,264.119812,,,,,,
783,4478.833008,21.44393921,26.16629028,44.39868927,1692.726743,117.093399,247.3370056,,,,,,
783.5,4520.226074,21.40658951,26.12249947,42.83499908,1690.417924,117.1595001,253.2617035,,,,,,
784,4556.374023,21.4043293,26.11536026,41.42905045,1688.669048,117.2296982,246.4286957,,,,,,
784.5,4597.056152,21.41955948,26.08349991,39.37923813,1671.789447,117.2972031,253.3041992,,,,,,
785,4627.212891,21.39995956,26.10596085,21.58982086,1686.866159,117.3597031,245.8240051,,,,,,
785.5,4626.979004,21.39505005,26.08624077,3.264429092,1681.557313,117.4207993,162.1936035,,,,,,
786,4586.776855,21.37784004,26.0607605,0.05921609,1678.592837,117.4844971,119.6949997,,,,,,
786.5,4425.742188,21.37799072,26.06142998,0.191275299,1678.778801,117.5400009,101.2533035,,,,,,
787,4311.435059,21.38376045,26.0376606,2.2587111,1668.190508,117.5849991,73.8169632,,,,,,
787.5,4247.132813,21.35519028,26.02520943,19.21463013,1673.968364,117.626503,69.1568985,,,,,,
788,4241.854004,21.37447929,26.04227066,36.54212952,1673.169815,117.6545029,146.4687958,,,,,,
788.5,4325.138184,21.36407089,25.98950005,46.6596489,1657.98508,117.6729965,213.4082947,,,,,,
789,4439.637207,21.32860947,25.98920059,54.28181839,1670.588889,117.6828003,264.6032104,,,,,,
789.5,4541.896973,21.33828926,25.99246025,53.37955093,1668.287591,117.6957016,308.6679993,,,,,,
790,4594.727051,21.33687973,25.98965073,47.61568832,1667.785764,117.7009964,294.0085144,,,,,,
790.5,4638.39209,21.32175064,25.99393082,43.95993042,1674.742984,117.702301,277.0690002,,,,,,
791,4671.576172,21.33292007,25.94577026,42.21411133,1653.47615,117.6993027,274.9211121,,,,,,
791.5,4704.096191,21.29404068,25.92807007,39.14884949,1661.067834,117.6952972,269.685791,,,,,,
792,4737.63916,21.31409073,25.92016983,39.44626999,1651.049054,117.6959,264.9281921,,,,,,
792.5,4760.26709,21.30596924,25.94247055,43.51428986,1661.953895,117.694603,277.9581909,,,,,,
793,4782.616211,21.27087021,25.94652939,46.64865875,1675.990033,117.6959,303.1017151,,,,,,
793.5,4819.507813,21.2944603,25.91695976,49.4851799,1656.934934,117.6899033,317.6954041,,,,,,
794,4846.435059,21.26543999,25.90372086,49.56140137,1662.591777,117.6884003,333.0078125,,,,,,
794.5,4862.075195,21.26009941,25.89673042,53.19721985,1662.000386,117.6875992,331.8044128,,,,,,
795,4875.439941,21.25806046,25.8913002,55.27743149,1660.784787,117.6949005,366.71521,,,,,,
795.5,4873.931152,21.2543602,25.90591049,25.47603989,1667.348203,117.6992035,359.0567017,,,,,,
796,4850.309082,21.21136093,25.89748955,1.863268971,1679.742803,117.6948013,198.4810944,,,,,,
796.5,4673.341797,21.26519966,25.86935043,3.761532068,1650.357844,117.7132034,149.7536011,,,,,,
797,4158.438965,21.24698067,25.86413956,7.333395004,1655.020604,117.7124023,98.33719635,,,,,,
797.5,3760.825928,21.23424911,25.82445908,-9.777230263,1645.36076,117.7154999,17.97426987,,,,,,
798,4579.426758,21.21158028,25.85564995,-4.334197998,1664.666774,117.7133026,39.84487915,,,,,,
798.5,4350.576172,21.19794083,25.83288956,1.016909003,1661.397372,117.7188034,107.7329025,,,,,,
799,4236.26123,21.21554947,25.8425293,7.868599892,1658.540919,117.7167969,62.42665863,,,,,,
799.5,4298.206055,21.19570923,25.79590034,20.6033802,1648.938506,117.7015991,93.05729675,,,,,,
800,4509.964844,21.18368912,25.81888008,35.93283081,1661.484201,117.6856995,176.3943024,,,,,,
800.5,4726.647949,21.16492081,25.76906967,48.8523407,1650.357161,117.6605988,277.2569885,,,,,,
801,4947.48291,21.16671944,25.79272079,52.92901993,1658.190187,117.641098,355.1083984,,,,,,
801.5,5187.722168,21.16198921,25.79907036,54.29798126,1662.161737,117.6166992,392.1134949,,,,,,
802,5220.951172,21.16036987,25.76214981,66.89880371,1649.508019,117.6042023,431.0646973,,,,,,
802.5,4264.434082,21.15435982,25.75918961,86.82389832,1650.601238,117.5743027,401.9598999,,,,,,
803,3937.055908,21.13106918,25.7349205,77.32772827,1650.250505,117.5268021,358.127594,,,,,,
803.5,4065.292969,21.1294899,25.74239922,74.80484009,1653.497345,117.4898987,361.2171021,,,,,,
804,4184.40918,21.14275932,25.71454048,70.41252136,1638.754956,117.4565964,363.9360046,,,,,,
804.5,4294.89209,21.10726929,25.73522949,65.68112946,1658.892336,117.4394989,344.6408081,,,,,,
805,4387.870117,21.11362076,25.71384048,63.56687164,1648.948761,117.4325027,334.5744934,,,,,,
805.5,4473.728027,21.09539986,25.70078087,61.61223984,1650.798824,117.4360962,341.2655029,,,,,,
806,4551.428223,21.08633041,25.70406914,57.93914032,1655.228446,117.4456024,336.0769958,,,,,,
806.5,4620.297852,21.07909966,25.70495987,52.40007019,1658.139594,117.4626999,323.7926025,,,,,,
807,4667.476074,21.07452011,25.67757988,21.95165062,1649.966774,117.4840012,309.2026062,,,,,,
807.5,4694.192871,21.06726074,25.67238998,0.787400186,1650.708577,117.5109024,167.7398071,,,,,,
808,4645.125977,21.07315063,25.67403984,1.927780032,1649.188736,117.5503998,139.2819977,,,,,,
808.5,4281.700195,21.06677055,25.66576958,6.410807133,1648.5112,117.5848999,110.0401001,,,,,,
809,3888.090088,21.0349102,25.63614082,-10.1834898,1649.311116,117.6123962,24.82889938,,,,,,
809.5,4705.958984,21.03708076,25.63931084,-4.125274181,1649.669369,117.634697,59.87541962,,,,,,
810,4510.344238,21.00357056,25.62252998,0.830461025,1655.666007,117.6669006,133.6114044,,,,,,
810.5,4373.196777,21.0152607,25.63616943,20.52391052,1656.364737,117.6855011,93.80599976,,,,,,
